,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_momentum,param_random_state,param_shuffle,param_solver,param_validation_fraction,param_warm_start,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2610782146453857,0.01478339535648924,0.00753169059753418,0.005892665956610637,relu,0.0001,"(16, 16)",constant,0.001,200,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
1,0.32771148681640627,0.04564028729296807,0.003167247772216797,0.0024735532693123787,relu,0.0001,"(16, 16)",constant,0.001,200,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
2,0.24852733612060546,0.008763558888395454,0.0024172306060791016,0.002940371954259815,relu,0.0001,"(16, 16)",constant,0.001,200,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
3,0.2613058567047119,0.006086262437750224,0.002216005325317383,0.003124883371499049,relu,0.0001,"(16, 16)",constant,0.001,200,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
4,0.2541987895965576,0.0052435034949365475,0.0016134262084960937,0.0032268524169921874,relu,0.0001,"(16, 16)",constant,0.001,200,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
5,0.2553424835205078,0.005869557481446506,0.003358888626098633,0.003778776735328754,relu,0.0001,"(16, 16)",constant,0.001,200,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
6,0.265779447555542,0.010973939676828656,0.0020044803619384765,0.0030885432092683696,relu,0.0001,"(16, 16)",constant,0.001,200,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
7,0.2785492897033691,0.009942250774244042,0.0018201828002929687,0.0016189142774973952,relu,0.0001,"(16, 16)",constant,0.001,200,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
8,0.44234271049499513,0.020915530880636062,0.0037769317626953126,0.0035586745382575626,relu,0.0001,"(16, 16)",constant,0.001,300,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
9,0.4417455196380615,0.011788253917291106,0.0,0.0,relu,0.0001,"(16, 16)",constant,0.001,300,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
10,0.4300538063049316,0.027632242835880366,0.005615901947021484,0.0038874799748687687,relu,0.0001,"(16, 16)",constant,0.001,300,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
11,0.45647616386413575,0.03972077110948653,0.003385019302368164,0.0027793597664730954,relu,0.0001,"(16, 16)",constant,0.001,300,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
12,0.438643741607666,0.01141877673209585,0.0018162250518798829,0.0031468278224161253,relu,0.0001,"(16, 16)",constant,0.001,300,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
13,0.4332265377044678,0.03649956023555004,0.0024781227111816406,0.0032405041985631316,relu,0.0001,"(16, 16)",constant,0.001,300,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
14,0.370778751373291,0.042353756662928885,0.001849222183227539,0.002794254991360948,relu,0.0001,"(16, 16)",constant,0.001,300,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
15,0.36855244636535645,0.008845000952413223,0.0,0.0,relu,0.0001,"(16, 16)",constant,0.001,300,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
16,0.1528843879699707,0.04852403070687679,0.005286598205566406,0.004409667380175544,relu,0.0001,"(16, 16)",constant,0.01,200,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
17,0.13608999252319337,0.017932329323846127,0.0008673667907714844,0.001062303028612757,relu,0.0001,"(16, 16)",constant,0.01,200,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
18,0.21183242797851562,0.01833139443445821,0.003849315643310547,0.003142316856332086,relu,0.0001,"(16, 16)",constant,0.01,200,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
19,0.25612316131591795,0.023804414921752323,0.0026701927185058595,0.0029463741173140086,relu,0.0001,"(16, 16)",constant,0.01,200,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
20,0.224869441986084,0.021585741683652675,0.0019880294799804687,0.003066354913438661,relu,0.0001,"(16, 16)",constant,0.01,200,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
21,0.24147629737854004,0.050995258845262695,0.004786825180053711,0.0042098088584509395,relu,0.0001,"(16, 16)",constant,0.01,200,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
22,0.26627001762390134,0.025574647437674323,0.001599740982055664,0.003199481964111328,relu,0.0001,"(16, 16)",constant,0.01,200,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
23,0.2881957530975342,0.022025582716409163,0.0016415119171142578,0.0032830238342285156,relu,0.0001,"(16, 16)",constant,0.01,200,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
24,0.20239791870117188,0.030145219294274515,0.0031290054321289062,0.003833857518727786,relu,0.0001,"(16, 16)",constant,0.01,300,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
25,0.21739821434020995,0.024753675261544417,0.0024572372436523437,0.0030078104700789554,relu,0.0001,"(16, 16)",constant,0.01,300,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
26,0.24403605461120606,0.031017820773987986,0.005259227752685547,0.004377923436907978,relu,0.0001,"(16, 16)",constant,0.01,300,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
27,0.2292851448059082,0.03027967691828043,0.0029229164123535157,0.0036094602533582616,relu,0.0001,"(16, 16)",constant,0.01,300,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
28,0.20656375885009765,0.053608596691055235,0.0015157699584960938,0.0021620978906566825,relu,0.0001,"(16, 16)",constant,0.01,300,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
29,0.18561649322509766,0.035636956224408226,0.0,0.0,relu,0.0001,"(16, 16)",constant,0.01,300,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
30,0.2434786319732666,0.028837116199248537,0.0028779029846191405,0.0015887731070233777,relu,0.0001,"(16, 16)",constant,0.01,300,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
31,0.22324743270874023,0.030989245153203903,0.004010057449340821,0.003337081479809492,relu,0.0001,"(16, 16)",constant,0.01,300,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
32,0.24073071479797364,0.012231177838751155,0.00030889511108398435,0.0006177902221679687,relu,0.0001,"(16, 16)",adaptive,0.001,200,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
33,0.23200469017028807,0.009050733462232148,0.00030689239501953126,0.0004047035649513167,relu,0.0001,"(16, 16)",adaptive,0.001,200,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
34,0.2491520404815674,0.01455425382673731,0.002453327178955078,0.0030640185052705432,relu,0.0001,"(16, 16)",adaptive,0.001,200,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
35,0.2311004638671875,0.00945191015608174,0.002235746383666992,0.0030237043504327517,relu,0.0001,"(16, 16)",adaptive,0.001,200,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
36,0.24545540809631347,0.01720486534921808,0.0032056331634521484,0.003926172982446702,relu,0.0001,"(16, 16)",adaptive,0.001,200,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
37,0.21992068290710448,0.007110033221838991,0.0059734821319580075,0.0020982890982023574,relu,0.0001,"(16, 16)",adaptive,0.001,200,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
38,0.22385902404785157,0.01759000258673202,0.0018147945404052735,0.0031443094618217944,relu,0.0001,"(16, 16)",adaptive,0.001,200,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
39,0.2188638210296631,0.00485320966058061,0.0008874416351318359,0.0010916660620647399,relu,0.0001,"(16, 16)",adaptive,0.001,200,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
40,0.3259902000427246,0.00813377753675629,0.002302742004394531,0.003152033614455836,relu,0.0001,"(16, 16)",adaptive,0.001,300,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
41,0.3325524806976318,0.016650283933463798,0.0008160591125488282,0.0009994697182240506,relu,0.0001,"(16, 16)",adaptive,0.001,300,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
42,0.3822333335876465,0.034227956010412244,0.0004122734069824219,0.0008245468139648438,relu,0.0001,"(16, 16)",adaptive,0.001,300,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
43,0.3394970417022705,0.013386308890181836,0.002850770950317383,0.0030061508977516777,relu,0.0001,"(16, 16)",adaptive,0.001,300,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
44,0.3343025207519531,0.03488790604207263,0.002270221710205078,0.0027853370967672246,relu,0.0001,"(16, 16)",adaptive,0.001,300,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
45,0.3653496265411377,0.04364464701392117,0.003194379806518555,0.003912302482883255,relu,0.0001,"(16, 16)",adaptive,0.001,300,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
46,0.3372779369354248,0.03034943790652544,0.0018141746520996093,0.0027346180801865383,relu,0.0001,"(16, 16)",adaptive,0.001,300,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
47,0.3511866569519043,0.020967381500292464,0.0038945674896240234,0.003587304583476718,relu,0.0001,"(16, 16)",adaptive,0.001,300,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
48,0.16103363037109375,0.0459316844110419,0.0016139984130859376,0.003227996826171875,relu,0.0001,"(16, 16)",adaptive,0.01,200,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
49,0.18233861923217773,0.037601743004145,0.0015969276428222656,0.0031938552856445312,relu,0.0001,"(16, 16)",adaptive,0.01,200,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
50,0.23181076049804689,0.021835210825039957,0.003911828994750977,0.003208258103743762,relu,0.0001,"(16, 16)",adaptive,0.01,200,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
51,0.221799898147583,0.021942358713359006,0.002522134780883789,0.0031896814064274154,relu,0.0001,"(16, 16)",adaptive,0.01,200,0.9,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
52,0.18357625007629394,0.032979529561143826,0.0020051002502441406,0.003093864025820952,relu,0.0001,"(16, 16)",adaptive,0.01,200,0.95,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
53,0.1852053165435791,0.041663255022142534,0.002460956573486328,0.0030213859047655677,relu,0.0001,"(16, 16)",adaptive,0.01,200,0.95,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
54,0.2259611129760742,0.011458069009053837,0.004200553894042969,0.003476869802776507,relu,0.0001,"(16, 16)",adaptive,0.01,200,0.95,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
55,0.21765823364257814,0.005669439156478696,0.0024646759033203126,0.003931920916226393,relu,0.0001,"(16, 16)",adaptive,0.01,200,0.95,42,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 200, 'momentum': 0.95, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
56,0.19104504585266113,0.03172976569156815,0.0036096096038818358,0.0036590612206817124,relu,0.0001,"(16, 16)",adaptive,0.01,300,0.9,,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
57,0.18627028465270995,0.05430558049963991,0.002494525909423828,0.0028832858091400893,relu,0.0001,"(16, 16)",adaptive,0.01,300,0.9,,True,adam,0.2,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.2, 'warm_start': False}",,,,,,,,1
58,0.22690258026123047,0.019394388577407943,0.0037050724029541017,0.00377551406975828,relu,0.0001,"(16, 16)",adaptive,0.01,300,0.9,42,True,adam,0.1,False,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 300, 'momentum': 0.9, 'random_state': 42, 'shuffle': True, 'solver': 'adam', 'validation_fraction': 0.1, 'warm_start': False}",,,,,,,,1
